Date,Open,High,Low,Close,Adj Close,Volume
2020-10-15,59.099998,59.099998,57.290001,57.900002,57.900002,6450
2020-10-16,59.099998,59.099998,57.680000,57.830002,57.830002,2318
2020-10-19,58.000000,58.150002,57.490002,57.400002,57.400002,1702
2020-10-20,57.369999,57.400002,56.889999,56.980000,56.980000,3584
2020-10-21,57.000000,57.369999,56.830002,56.910000,56.910000,3465
2020-10-22,56.669998,57.660000,56.450001,56.759998,56.759998,2296
2020-10-23,57.119999,58.310001,56.939999,56.980000,56.980000,10520
2020-10-26,57.099998,57.110001,55.820000,55.849998,55.849998,15704
2020-10-27,56.180000,56.910000,55.830002,55.910000,55.910000,4589
2020-10-28,55.910000,55.910000,54.810001,54.950001,54.950001,4038
2020-10-29,55.549999,56.580002,55.410000,55.599998,55.599998,2597
2020-10-30,54.639999,55.540001,54.000000,54.919998,54.919998,2524
2020-11-02,55.000000,55.500000,54.689999,55.150002,55.150002,1931
2020-11-03,55.299999,55.790001,55.270000,55.639999,55.639999,2680
2020-11-04,55.700001,56.900002,54.740002,56.709999,56.709999,3842
2020-11-05,57.279999,58.180000,57.189999,58.049999,58.049999,13286
2020-11-06,58.099998,58.549999,57.849998,58.119999,58.119999,5726
2020-11-09,59.130001,60.630001,58.889999,59.810001,59.810001,15113
2020-11-10,60.000000,60.000000,57.950001,58.450001,58.450001,7781
2020-11-11,59.000000,59.570000,58.750000,59.430000,59.430000,4370
2020-11-12,59.580002,59.580002,59.009998,59.139999,59.139999,3103
2020-11-13,59.500000,59.900002,58.520000,59.820000,59.820000,5364
2020-11-16,60.599998,61.740002,60.000000,61.650002,61.650002,12681
2020-11-17,61.740002,61.740002,60.820000,61.400002,61.400002,10644
2020-11-18,62.000000,62.430000,61.009998,62.270000,62.270000,17000
2020-11-19,61.799999,62.340000,61.400002,62.139999,62.139999,6837
2020-11-20,62.200001,63.560001,62.200001,63.490002,63.490002,9570
2020-11-23,64.000000,65.900002,64.000000,64.849998,64.849998,27310
2020-11-24,65.809998,67.040001,65.809998,67.019997,67.019997,27623
2020-11-25,66.820000,67.849998,66.160004,67.330002,67.330002,23027
2020-11-26,67.599998,68.000000,67.250000,67.650002,67.650002,23149
2020-11-27,67.419998,68.989998,66.660004,66.940002,66.940002,20074
2020-11-30,67.500000,67.910004,65.860001,67.360001,67.360001,25259
2020-12-01,67.900002,69.000000,67.410004,67.580002,67.580002,24660
2020-12-02,67.800003,67.930000,66.480003,66.919998,66.919998,13875
2020-12-03,67.000000,67.349998,66.400002,66.690002,66.690002,7406
2020-12-04,67.410004,67.529999,66.959999,67.489998,67.489998,8657
2020-12-07,67.900002,67.989998,66.889999,67.980003,67.980003,10650
2020-12-08,67.989998,67.989998,67.000000,67.580002,67.580002,5930
2020-12-09,67.690002,68.370003,66.699997,66.830002,66.830002,8793
2020-12-10,67.239998,67.250000,65.279999,66.370003,66.370003,7349
2020-12-11,66.440002,67.459999,65.660004,65.790001,65.790001,7450
2020-12-14,66.879997,66.879997,66.180000,66.410004,66.410004,9401
2020-12-15,67.000000,67.040001,65.980003,66.589996,66.589996,4773
2020-12-16,67.370003,68.699997,67.080002,68.379997,68.379997,16085
2020-12-17,69.199997,70.910004,68.510002,70.739998,70.739998,21571
2020-12-18,70.830002,71.559998,69.300003,69.889999,69.889999,20261
2020-12-21,70.489998,70.489998,68.150002,70.019997,70.019997,13875
2020-12-22,69.760002,70.730003,69.699997,70.529999,70.529999,12090
2020-12-23,70.550003,71.889999,70.550003,70.830002,70.830002,22648
2020-12-28,72.010002,74.489998,71.010002,72.129997,72.129997,41169
2020-12-29,72.000000,72.820000,70.029999,71.099998,71.099998,16631
2020-12-30,72.739998,72.739998,72.000000,72.570000,72.570000,8989
2021-01-04,75.000000,78.000000,75.000000,75.639999,75.639999,39530
2021-01-05,75.599998,75.989998,74.180000,74.589996,74.589996,30649
2021-01-06,75.489998,77.010002,74.639999,77.010002,77.010002,22612
2021-01-07,78.580002,80.500000,77.949997,80.459999,80.459999,49884
2021-01-08,81.809998,82.650002,80.800003,81.889999,81.889999,45610
2021-01-11,81.669998,81.970001,78.089996,78.889999,78.889999,61440
2021-01-12,80.190002,80.379997,79.150002,80.190002,80.190002,31450
2021-01-13,81.000000,81.559998,79.199997,79.550003,79.550003,18462
2021-01-14,81.059998,83.389999,80.220001,82.500000,82.500000,27782
2021-01-15,82.230003,82.930000,79.639999,80.180000,80.180000,24458
2021-01-18,80.180000,80.790001,79.260002,80.320000,80.320000,26566
2021-01-19,80.599998,81.260002,80.559998,81.190002,81.190002,22378
2021-01-20,81.000000,81.650002,79.120003,79.440002,79.440002,34027
2021-01-21,79.320000,80.720001,75.599998,77.879997,77.879997,42707
2021-01-22,78.010002,78.940002,76.820000,78.550003,78.550003,26107
2021-01-25,80.000000,81.199997,78.949997,79.599998,79.599998,31412
2021-01-26,79.800003,81.260002,79.339996,79.699997,79.699997,18810
2021-01-27,79.599998,79.779999,76.800003,78.160004,78.160004,22785
2021-01-28,77.440002,79.199997,76.040001,78.940002,78.940002,30992
2021-01-29,78.989998,81.650002,77.970001,81.050003,81.050003,23177
2021-02-01,80.940002,80.940002,78.419998,79.800003,79.800003,35734
2021-02-02,81.419998,83.309998,80.339996,83.309998,83.309998,24371
2021-02-03,84.809998,85.779999,84.019997,85.680000,85.680000,28907
2021-02-04,86.889999,88.139999,86.529999,86.660004,86.660004,37495
2021-02-05,88.449997,88.750000,87.830002,88.370003,88.370003,51813
2021-02-08,90.070000,94.000000,90.010002,93.410004,93.410004,73731
2021-02-09,95.370003,99.669998,95.370003,98.029999,98.029999,94267
2021-02-10,99.019997,100.639999,93.150002,95.290001,95.290001,102563
2021-02-11,95.599998,99.529999,95.599998,98.650002,98.650002,71214
2021-02-12,98.980003,100.279999,98.379997,99.760002,99.760002,46909
2021-02-15,102.769997,105.519997,102.769997,104.559998,104.559998,63127
2021-02-16,106.010002,109.400002,105.510002,107.889999,107.889999,100580
2021-02-17,109.339996,113.500000,106.199997,107.870003,107.870003,110505
2021-02-18,108.680000,109.989998,103.849998,106.389999,106.389999,102317
2021-02-19,107.000000,113.500000,106.610001,112.959999,112.959999,69147
2021-02-22,115.680000,116.900002,107.559998,112.500000,112.500000,110359
2021-02-23,109.980003,110.000000,98.019997,103.180000,103.180000,146038
2021-02-24,104.010002,108.000000,103.660004,105.839996,105.839996,61144
2021-02-25,107.050003,109.000000,104.839996,105.800003,105.800003,51186
2021-02-26,98.000000,100.900002,95.010002,98.779999,98.779999,97585
2021-03-01,100.220001,106.699997,99.059998,106.699997,106.699997,61448
2021-03-02,107.010002,108.980003,107.000000,107.550003,107.550003,58713
2021-03-03,108.230003,111.779999,107.110001,109.209999,109.209999,50947
2021-03-04,105.959999,106.559998,101.300003,103.559998,103.559998,58917
2021-03-05,100.519997,102.379997,92.230003,93.470001,93.470001,73898
2021-03-08,97.750000,103.000000,96.099998,102.260002,102.260002,42816
2021-03-09,102.480003,106.000000,101.849998,105.620003,105.620003,28807
2021-03-10,106.239998,110.790001,106.199997,107.570000,107.570000,62395
2021-03-11,108.139999,110.459999,106.570000,109.900002,109.900002,44787
2021-03-12,111.300003,112.839996,108.459999,112.430000,112.430000,71170
2021-03-15,114.000000,114.860001,111.010002,112.639999,112.639999,74923
2021-03-16,112.629997,114.150002,112.000000,112.629997,112.629997,36790
2021-03-17,111.919998,111.919998,107.660004,109.660004,109.660004,35504
2021-03-18,113.760002,116.459999,113.139999,116.279999,116.279999,49292
2021-03-19,112.860001,114.169998,111.040001,114.169998,114.169998,29036
2021-03-22,114.040001,114.040001,110.750000,111.389999,111.389999,29485
2021-03-23,108.500000,109.650002,106.400002,107.970001,107.970001,35256
2021-03-24,106.959999,108.989998,105.519997,106.250000,106.250000,31712
2021-03-25,101.820000,102.099998,97.330002,100.769997,100.769997,84408
2021-03-26,104.650002,105.260002,103.519997,105.000000,105.000000,31237
2021-03-29,104.000000,107.169998,103.919998,104.980003,104.980003,34435
2021-03-30,105.099998,106.250000,104.389999,105.919998,105.919998,25743
2021-03-31,107.099998,108.940002,106.650002,108.940002,108.940002,32720
2021-04-01,109.010002,112.199997,108.669998,111.010002,111.010002,25267
2021-04-06,113.239998,113.769997,110.820000,111.540001,111.540001,42530
2021-04-07,112.809998,112.809998,108.720001,108.720001,108.720001,47508
2021-04-08,109.000000,110.419998,108.720001,110.279999,110.279999,21900
2021-04-09,110.849998,112.160004,110.519997,110.790001,110.790001,23007
2021-04-12,112.040001,113.639999,110.029999,110.660004,110.660004,42379
2021-04-13,110.000000,112.360001,109.510002,112.300003,112.300003,35323
2021-04-14,113.000000,113.500000,109.000000,109.110001,109.110001,67149
2021-04-15,109.019997,109.120003,106.919998,107.019997,107.019997,32512
2021-04-16,106.949997,107.320000,105.910004,106.970001,106.970001,27141
2021-04-19,105.000000,105.370003,101.680000,102.419998,102.419998,47226
2021-04-20,101.250000,102.720001,99.639999,100.320000,100.320000,36981
2021-04-21,100.360001,102.099998,99.010002,101.500000,101.500000,26966
2021-04-22,101.220001,101.980003,100.050003,101.910004,101.910004,11596
2021-04-23,98.139999,99.000000,96.209999,98.940002,98.940002,53810
2021-04-26,null,null,null,null,null,null
2021-04-27,null,null,null,null,null,null
2021-04-28,null,null,null,null,null,null
2021-04-29,null,null,null,null,null,null
2021-04-30,100.500000,102.139999,100.400002,102.139999,102.139999,8812
