Date,Open,High,Low,Close,Adj Close,Volume
2019-05-28,3238.000000,3242.000000,3238.000000,3231.500000,3231.500000,23
2019-05-29,3176.500000,3176.500000,3176.500000,3176.500000,3176.500000,0
2019-05-30,3197.500000,3197.500000,3197.500000,3197.500000,3197.500000,0
2019-05-31,3178.500000,3178.500000,3178.500000,3178.500000,3178.500000,0
2019-06-03,3170.000000,3170.000000,3170.000000,3168.500000,3168.500000,60
2019-06-04,3124.000000,3149.000000,3124.000000,3145.500000,3145.500000,398
2019-06-05,3155.000000,3155.000000,3155.000000,3158.500000,3158.500000,91
2019-06-06,3183.000000,3183.000000,3179.000000,3160.500000,3160.500000,107
2019-06-07,3183.500000,3183.500000,3183.500000,3183.500000,3183.500000,0
2019-06-10,3231.000000,3231.000000,3231.000000,3246.500000,3246.500000,4
2019-06-11,3265.000000,3265.000000,3253.000000,3252.500000,3252.500000,190
2019-06-12,3231.727051,3231.727051,3231.727051,3224.500000,3224.500000,462
2019-06-13,3247.000000,3247.000000,3247.000000,3231.500000,3231.500000,617
2019-06-14,3244.500000,3244.500000,3244.500000,3244.500000,3244.500000,0
2019-06-17,3302.500000,3302.500000,3289.000000,3271.500000,3271.500000,429
2019-06-18,3278.727051,3280.738037,3278.727051,3298.500000,3298.500000,684
2019-06-19,3304.000000,3304.000000,3296.000000,3281.500000,3281.500000,114
2019-06-20,3337.000000,3337.000000,3337.000000,3326.500000,3326.500000,60
2019-06-21,3355.000000,3355.000000,3355.000000,3345.000000,3345.000000,88
2019-06-24,3352.000000,3369.000000,3352.000000,3359.000000,3359.000000,284
2019-06-25,3345.000000,3345.000000,3345.000000,3343.000000,3343.000000,446
2019-06-26,3361.000000,3406.500000,3361.000000,3354.000000,3354.000000,200
2019-06-27,3382.000000,3382.000000,3382.000000,3356.000000,3356.000000,52
2019-06-28,3358.000000,3358.000000,3354.000000,3343.500000,3343.500000,281
2019-07-01,3281.000000,3395.000000,3281.000000,3375.000000,3375.000000,68
2019-07-02,3392.000000,3392.000000,3392.000000,3397.000000,3397.000000,12
2019-07-03,3418.000000,3436.000000,3418.000000,3423.500000,3423.500000,1178
2019-07-04,3445.000000,3450.000000,3432.000000,3447.000000,3447.000000,1078
2019-07-05,3430.000000,3430.000000,3430.000000,3430.000000,3430.000000,0
2019-07-08,3437.000000,3437.000000,3437.000000,3432.000000,3432.000000,56
2019-07-09,3364.000000,3364.000000,3364.000000,3445.000000,3445.000000,320
2019-07-10,3460.000000,3506.000000,3460.000000,3486.500000,3486.500000,51
2019-07-11,3480.000000,3480.000000,3480.000000,3480.000000,3480.000000,0
2019-07-12,3476.000000,3476.000000,3476.000000,3480.500000,3480.500000,28
2019-07-15,3495.000000,3495.000000,3495.000000,3496.500000,3496.500000,868
2019-07-16,3511.000000,3511.000000,3511.000000,3511.000000,3511.000000,0
2019-07-17,3485.000000,3485.000000,3475.000000,3467.000000,3467.000000,250
2019-07-18,3461.000000,3461.000000,3461.000000,3451.000000,3451.000000,750
2019-07-19,3476.000000,3481.000000,3476.000000,3473.000000,3473.000000,28
2019-07-22,3477.500000,3477.500000,3477.500000,3477.500000,3477.500000,0
2019-07-23,3503.000000,3503.000000,3503.000000,3496.000000,3496.000000,71
2019-07-24,3485.000000,3497.000000,3485.000000,3486.500000,3486.500000,129
2019-07-25,3529.000000,3530.000000,3529.000000,3515.500000,3515.500000,1990
2019-07-26,3551.000000,3551.000000,3549.000000,3551.500000,3551.500000,240
2019-07-29,3549.000000,3583.000000,3549.000000,3582.000000,3582.000000,1047
2019-07-30,3570.000000,3600.000000,3570.000000,3592.000000,3592.000000,705
2019-07-31,3595.000000,3595.000000,3568.000000,3559.500000,3559.500000,78
2019-08-01,3560.000000,3583.000000,3560.000000,3588.000000,3588.000000,81
2019-08-02,3496.000000,3523.000000,3495.000000,3487.500000,3487.500000,591
2019-08-05,3430.000000,3430.000000,3430.000000,3383.000000,3383.000000,14
2019-08-06,3375.000000,3375.000000,3375.000000,3375.000000,3375.000000,0
2019-08-07,3405.000000,3428.000000,3405.000000,3391.000000,3391.000000,89
2019-08-08,3438.000000,3456.000000,3438.000000,3458.500000,3458.500000,22
2019-08-09,3462.500000,3462.500000,3462.500000,3462.500000,3462.500000,0
2019-08-12,3470.000000,3470.000000,3470.000000,3461.500000,3461.500000,14
2019-08-13,3443.000000,3443.000000,3443.000000,3486.500000,3486.500000,30
2019-08-14,3435.000000,3471.000000,3405.000000,3383.000000,3383.000000,1577
2019-08-15,3375.000000,3375.000000,3375.000000,3373.000000,3373.000000,140
2019-08-16,3385.000000,3385.000000,3385.000000,3399.000000,3399.000000,17
2019-08-19,3434.000000,3434.000000,3434.000000,3446.500000,3446.500000,14
2019-08-20,3478.000000,3478.000000,3478.000000,3453.000000,3453.000000,6
2019-08-21,3472.500000,3472.500000,3472.500000,3472.500000,3472.500000,0
2019-08-22,3429.000000,3429.000000,3429.000000,3424.750000,3424.750000,21
2019-08-23,3391.000000,3391.000000,3391.000000,3391.000000,3391.000000,0
2019-08-27,3385.000000,3394.000000,3381.000000,3377.000000,3377.000000,79
2019-08-28,3394.000000,3394.000000,3385.000000,3399.000000,3399.000000,50
2019-08-29,3397.000000,3397.000000,3397.000000,3431.000000,3431.000000,29
2019-08-30,3476.586914,3476.586914,3469.000000,3454.500000,3454.500000,659
2019-09-02,3504.000000,3509.500000,3504.000000,3501.500000,3501.500000,137
2019-09-03,3503.000000,3503.000000,3503.000000,3490.000000,3490.000000,28
2019-09-04,3513.000000,3513.000000,3513.000000,3510.750000,3510.750000,290
2019-09-05,3508.000000,3508.000000,3508.000000,3510.500000,3510.500000,3
2019-09-06,3521.500000,3521.500000,3521.500000,3521.500000,3521.500000,0
2019-09-09,3542.000000,3542.000000,3531.000000,3529.500000,3529.500000,98
2019-09-10,3510.000000,3510.000000,3510.000000,3510.000000,3510.000000,0
2019-09-11,3539.000000,3539.000000,3539.000000,3539.000000,3539.000000,0
2019-09-12,3549.000000,3549.000000,3538.000000,3541.000000,3541.000000,15
2019-09-13,3543.000000,3543.000000,3543.000000,3522.500000,3522.500000,2
2019-09-16,3500.000000,3514.000000,3500.000000,3504.250000,3504.250000,90
2019-09-17,3474.000000,3474.000000,3474.000000,3474.000000,3474.000000,0
2019-09-18,3495.000000,3514.000000,3495.000000,3491.500000,3491.500000,483
2019-09-19,3499.000000,3499.000000,3499.000000,3518.500000,3518.500000,40
2019-09-20,3538.000000,3538.000000,3538.000000,3526.500000,3526.500000,27
2019-09-23,3529.000000,3529.000000,3501.000000,3505.500000,3505.500000,61
2019-09-24,3520.000000,3520.000000,3520.000000,3499.500000,3499.500000,56
2019-09-25,3460.000000,3464.000000,3460.000000,3480.500000,3480.500000,209
2019-09-26,3531.543945,3531.543945,3508.000000,3503.250000,3503.250000,298
2019-09-27,3500.500000,3500.500000,3500.500000,3500.500000,3500.500000,0
2019-09-30,3491.000000,3493.000000,3480.000000,3484.000000,3484.000000,1001
2019-10-01,3495.500000,3495.500000,3495.500000,3495.500000,3495.500000,0
2019-10-02,3414.000000,3414.000000,3414.000000,3406.500000,3406.500000,102
2019-10-03,3430.500000,3430.500000,3430.500000,3408.000000,3408.000000,14
2019-10-04,3438.500000,3456.000000,3438.500000,3468.000000,3468.000000,579
2019-10-07,3478.000000,3478.000000,3478.000000,3490.000000,3490.000000,14
2019-10-08,3510.000000,3513.000000,3510.000000,3494.000000,3494.000000,124
2019-10-09,3508.000000,3508.000000,3499.000000,3505.000000,3505.000000,42
2019-10-10,3502.000000,3514.000000,3497.500000,3502.000000,3502.000000,965
2019-10-11,3444.500000,3444.500000,3444.500000,3444.500000,3444.500000,0
2019-10-14,3448.000000,3452.000000,3448.000000,3451.000000,3451.000000,50
2019-10-15,3441.000000,3441.000000,3441.000000,3435.000000,3435.000000,14
2019-10-16,3415.000000,3416.000000,3395.000000,3395.500000,3395.500000,71
2019-10-17,3409.000000,3409.000000,3409.000000,3384.000000,3384.000000,148
2019-10-18,3380.000000,3380.000000,3380.000000,3378.000000,3378.000000,223
2019-10-21,3372.000000,3383.000000,3370.000000,3373.000000,3373.000000,632
2019-10-22,3389.500000,3389.500000,3389.500000,3385.000000,3385.000000,91
2019-10-23,3384.000000,3384.000000,3384.000000,3387.250000,3387.250000,20
2019-10-24,3395.000000,3395.000000,3386.000000,3404.500000,3404.500000,21
2019-10-25,3418.000000,3418.000000,3418.000000,3418.000000,3418.000000,0
2019-10-28,3433.000000,3444.000000,3431.000000,3444.500000,3444.500000,162
2019-10-29,3442.000000,3446.000000,3442.000000,3440.250000,3440.250000,512
2019-10-30,3430.180908,3430.180908,3430.180908,3426.500000,3426.500000,291
2019-10-31,3417.500000,3417.500000,3414.000000,3403.500000,3403.500000,4
2019-11-01,3437.000000,3437.000000,3437.000000,3437.000000,3437.000000,0
2019-11-04,3469.000000,3477.000000,3469.000000,3479.000000,3479.000000,31
2019-11-05,3488.000000,3488.000000,3488.000000,3490.500000,3490.500000,4
2019-11-06,3495.000000,3498.000000,3486.000000,3494.000000,3494.000000,100
2019-11-07,3553.000000,3553.000000,3553.000000,3544.000000,3544.000000,27
2019-11-08,3531.000000,3531.000000,3531.000000,3525.000000,3525.000000,10
2019-11-11,3492.000000,3492.000000,3492.000000,3487.000000,3487.000000,168
2019-11-12,3506.000000,3506.000000,3495.000000,3499.500000,3499.500000,83
2019-11-13,3489.500000,3489.500000,3489.500000,3500.500000,3500.500000,257
2019-11-14,3500.500000,3519.000000,3500.000000,3506.500000,3506.500000,24298
2019-11-15,3525.000000,3525.000000,3512.000000,3517.500000,3517.500000,8286
2019-11-18,3522.000000,3522.000000,3505.000000,3505.000000,3505.000000,45
2019-11-19,3528.000000,3528.000000,3528.000000,3522.000000,3522.000000,29
2019-11-20,3525.000000,3525.000000,3514.000000,3531.000000,3531.000000,184
2019-11-21,3505.000000,3505.000000,3505.000000,3509.250000,3509.250000,61
2019-11-22,3533.000000,3533.000000,3533.000000,3533.000000,3533.000000,0
2019-11-25,3545.000000,3552.000000,3545.000000,3545.500000,3545.500000,116
2019-11-26,3559.000000,3559.000000,3549.000000,3554.000000,3554.000000,3
2019-11-27,3543.000000,3543.000000,3543.000000,3543.000000,3543.000000,0
2019-11-28,3522.000000,3522.000000,3522.000000,3528.000000,3528.000000,8
2019-11-29,3519.000000,3530.000000,3519.000000,3518.500000,3518.500000,151
2019-12-02,3469.500000,3469.500000,3469.500000,3469.500000,3469.500000,0
2019-12-03,3436.500000,3436.500000,3436.500000,3436.500000,3436.500000,0
2019-12-04,3457.500000,3457.500000,3457.500000,3457.500000,3457.500000,0
2019-12-05,3427.000000,3427.000000,3427.000000,3427.000000,3427.000000,0
2019-12-06,3471.000000,3471.000000,3461.000000,3474.000000,3474.000000,195
2019-12-09,3447.000000,3447.000000,3447.000000,3449.000000,3449.000000,3343
2019-12-10,3434.000000,3435.000000,3434.000000,3448.500000,3448.500000,6
2019-12-11,3452.000000,3452.000000,3452.000000,3452.000000,3452.000000,1
2019-12-12,3516.500000,3516.500000,3489.000000,3509.750000,3509.750000,413
2019-12-13,3437.250000,3437.250000,3437.250000,3437.250000,3437.250000,0
2019-12-16,3459.000000,3459.000000,3459.000000,3489.500000,3489.500000,26
2019-12-17,3501.000000,3501.000000,3501.000000,3530.000000,3530.000000,33
2019-12-18,3537.000000,3537.000000,3537.000000,3545.000000,3545.000000,84
2019-12-19,3536.000000,3538.000000,3536.000000,3560.500000,3560.500000,86
2019-12-20,3578.000000,3578.000000,3578.000000,3578.000000,3578.000000,0
2019-12-23,3550.000000,3606.000000,3550.000000,3602.000000,3602.000000,409
2019-12-24,3592.000000,3592.000000,3592.000000,3587.000000,3587.000000,16
2019-12-27,3572.000000,3572.000000,3572.000000,3576.500000,3576.500000,145
2019-12-30,3573.000000,3573.000000,3549.000000,3540.500000,3540.500000,85
2019-12-31,3522.000000,3522.000000,3522.000000,3517.500000,3517.500000,213
2020-01-02,3559.500000,3575.000000,3550.000000,3576.250000,3576.250000,675
2020-01-03,3564.000000,3564.000000,3562.699951,3565.000000,3565.000000,122
2020-01-06,3537.656982,3544.500000,3537.656982,3547.500000,3547.500000,949
2020-01-07,3591.500000,3591.500000,3581.000000,3590.500000,3590.500000,1409
2020-01-08,3574.000000,3588.000000,3574.000000,3595.000000,3595.000000,99
2020-01-09,3645.000000,3658.000000,3644.000000,3641.000000,3641.000000,185
2020-01-10,3650.830078,3652.000000,3650.830078,3652.500000,3652.500000,35
2020-01-13,3685.000000,3689.000000,3650.830078,3682.000000,3682.000000,971
2020-01-14,3674.000000,3684.000000,3674.000000,3687.250000,3687.250000,299
2020-01-15,3700.000000,3700.000000,3690.000000,3692.750000,3692.750000,291
2020-01-16,3684.000000,3684.000000,3684.000000,3684.000000,3684.000000,0
2020-01-17,3680.000000,3680.000000,3680.000000,3688.500000,3688.500000,15
2020-01-20,3705.000000,3705.000000,3705.000000,3696.750000,3696.750000,26
2020-01-21,3674.000000,3674.000000,3655.000000,3671.500000,3671.500000,61
2020-01-22,3665.000000,3704.500000,3665.000000,3659.500000,3659.500000,298
2020-01-23,3643.000000,3643.000000,3633.000000,3623.000000,3623.000000,137
2020-01-24,3660.000000,3667.000000,3660.000000,3654.500000,3654.500000,1853
2020-01-27,3583.000000,3599.000000,3572.000000,3565.000000,3565.000000,1410
2020-01-28,3581.000000,3581.000000,3581.000000,3629.000000,3629.000000,140
2020-01-29,3636.000000,3640.000000,3636.000000,3625.500000,3625.500000,119
2020-01-30,3569.000000,3569.000000,3529.000000,3542.500000,3542.500000,798
2020-01-31,3541.000000,3541.000000,3541.000000,3492.500000,3492.500000,22
2020-02-03,3553.000000,3553.000000,3553.000000,3553.000000,3553.000000,0
2020-02-04,3609.500000,3609.500000,3609.500000,3609.500000,3609.500000,0
2020-02-05,3626.000000,3626.000000,3626.000000,3626.000000,3626.000000,0
2020-02-06,3641.000000,3655.000000,3641.000000,3654.500000,3654.500000,386
2020-02-07,3651.000000,3651.000000,3615.000000,3646.250000,3646.250000,186
2020-02-10,3646.250000,3646.250000,3646.250000,3646.250000,3646.250000,0
2020-02-11,3695.000000,3695.000000,3690.750000,3690.750000,3690.750000,1466
2020-02-12,3711.500000,3716.000000,3615.000000,3716.250000,3716.250000,2937
2020-02-13,3756.000000,3756.000000,3725.000000,3708.000000,3708.000000,217
2020-02-14,3749.000000,3749.000000,3711.000000,3733.000000,3733.000000,749
2020-02-17,3733.000000,3733.000000,3732.000000,3727.500000,3727.500000,259
2020-02-18,36.935001,37.049999,36.910000,36.790001,36.790001,580
2020-02-19,37.049999,37.400002,37.049999,37.305000,37.305000,101
2020-02-20,37.275002,37.279999,37.275002,36.910000,36.910000,133
2020-02-21,36.799999,36.830002,36.759998,36.735001,36.735001,73
2020-02-24,35.625000,35.869999,35.485001,35.845001,35.845001,12399
2020-02-25,35.189999,35.189999,35.189999,35.297501,35.297501,87
2020-02-26,35.020000,35.250000,34.660000,35.590000,35.590000,495
2020-02-27,34.849998,34.990002,34.540001,34.590000,34.590000,1499
2020-02-28,33.195000,33.415001,33.195000,33.682499,33.682499,83
2020-03-02,34.119999,34.750000,34.080002,34.424999,34.424999,798
2020-03-03,34.875000,35.099998,34.875000,34.735001,34.735001,74
2020-03-04,34.799999,34.930000,34.799999,34.915001,34.915001,78
2020-03-05,34.500000,35.060001,34.500000,34.667500,34.667500,100
2020-03-06,33.410000,33.410000,33.410000,33.415001,33.415001,30
2020-03-09,31.049999,31.510000,30.850000,31.215000,31.215000,669
2020-03-10,31.980000,32.115002,31.270000,31.385000,31.385000,627
2020-03-11,31.520000,31.520000,31.150000,31.385000,31.385000,368
2020-03-12,29.670000,29.670000,27.780001,31.385000,31.385000,128
2020-03-13,28.299999,29.620001,28.299999,28.670000,28.670000,182
2020-03-16,27.590000,27.629999,27.280001,28.155001,28.155001,242
2020-03-17,28.730000,28.969999,28.100000,29.084999,29.084999,111
2020-03-18,27.440001,27.440001,27.440001,28.309999,28.309999,130
2020-03-19,28.500000,28.500000,28.070000,28.750000,28.750000,1035
2020-03-20,30.240000,30.240000,30.240000,29.070000,29.070000,4
2020-03-23,28.719999,29.420000,28.719999,28.790001,28.790001,89
2020-03-24,30.840000,30.840000,30.840000,31.165001,31.165001,50
2020-03-25,31.110001,31.293770,30.559999,31.209999,31.209999,134
2020-03-26,30.380510,30.740000,30.290001,31.455000,31.455000,87
2020-03-27,30.490000,30.540001,30.059999,30.120001,30.120001,350
2020-03-30,30.400000,30.540001,29.910000,30.559999,30.559999,1604
2020-03-31,31.030001,31.030001,29.910000,30.745001,30.745001,293
2020-04-01,29.719999,29.719999,29.719999,29.834999,29.834999,33
2020-04-02,30.180000,30.180000,29.740000,29.975000,29.975000,670
2020-04-03,29.950001,29.950001,29.950001,30.000000,30.000000,4
2020-04-06,31.260000,31.290001,31.146379,31.400000,31.400000,129
2020-04-07,32.500000,32.889999,32.470001,32.375000,32.375000,781
2020-04-08,31.948389,31.948389,31.590000,32.084999,32.084999,200
2020-04-09,32.900002,32.900002,32.900002,32.900002,32.900002,0
2020-04-14,33.860001,33.900002,33.860001,33.799999,33.799999,58
2020-04-15,33.509998,33.950001,33.509998,33.380001,33.380001,927
2020-04-16,34.020000,34.020000,34.000000,34.165001,34.165001,87
2020-04-17,35.230000,35.299999,35.000000,34.650002,34.650002,184
2020-04-20,34.860001,35.080002,34.830002,35.209999,35.209999,314
2020-04-21,34.740002,34.740002,34.439999,34.259998,34.259998,99
2020-04-22,34.560001,34.779999,34.560001,34.709999,34.709999,16
2020-04-23,35.459999,35.459999,35.275551,35.395000,35.395000,186
2020-04-24,35.110001,35.110001,34.700001,34.994999,34.994999,745
2020-04-27,35.349998,35.669998,35.349998,35.695000,35.695000,219
2020-04-28,36.200001,36.570000,36.200001,36.005001,36.005001,96
2020-04-29,37.200001,37.200001,36.700001,37.070000,37.070000,446
2020-04-30,37.099998,37.099998,36.173019,36.095001,36.095001,571
2020-05-01,35.790001,35.790001,35.619999,35.685001,35.685001,168
2020-05-04,36.000000,36.000000,35.700001,35.955002,35.955002,476
2020-05-05,36.849998,36.849998,36.169998,36.825001,36.825001,1148
2020-05-06,37.099998,37.290001,37.099998,37.105000,37.105000,112
2020-05-07,37.509998,37.970001,37.470001,37.915001,37.915001,245
2020-05-11,38.220001,38.630001,38.080002,38.230000,38.230000,1051
2020-05-12,38.520000,39.000000,38.381851,38.950001,38.950001,890
2020-05-13,39.080002,39.160000,38.750000,38.849998,38.849998,842
2020-05-14,38.520000,38.529999,38.139999,38.264999,38.264999,162
2020-05-15,39.090000,39.090000,38.619999,38.520000,38.520000,33
2020-05-18,39.110001,39.349998,38.990002,39.330002,39.330002,3988
2020-05-19,38.910000,38.910000,38.340000,38.889999,38.889999,1053
2020-05-20,39.549999,39.549999,39.130001,39.549999,39.549999,834
2020-05-21,39.430000,39.599998,39.060001,39.040001,39.040001,83
2020-05-22,39.130001,39.270000,39.130001,39.070000,39.070000,77
2020-05-26,39.740002,39.919998,39.740002,39.369999,39.369999,1224
2020-05-27,39.049999,39.580002,39.049999,38.919998,38.919998,1190
2020-05-28,39.499290,39.540001,39.419998,39.389999,39.389999,179
2020-05-29,39.049999,39.060001,38.950001,38.959999,38.959999,174
2020-06-01,39.290001,39.610001,39.290001,39.250000,39.250000,4150
2020-06-02,39.160000,39.590000,39.160000,39.529999,39.529999,171
2020-06-03,39.970001,39.970001,39.729229,39.869999,39.869999,1077
2020-06-04,40.090000,40.090000,39.950001,39.970001,39.970001,349
2020-06-05,40.119999,40.349998,39.950001,40.060001,40.060001,737
2020-06-08,40.259998,40.259998,40.080002,40.099998,40.099998,126
2020-06-09,40.169998,40.169998,39.980000,40.189999,40.189999,63
2020-06-10,40.349998,40.590000,40.349998,40.380001,40.380001,672
2020-06-11,39.840000,40.049999,39.610001,39.349998,39.349998,256
2020-06-12,39.290001,39.400002,39.060001,39.290001,39.290001,744
2020-06-15,38.450001,39.950001,38.230000,38.709999,38.709999,170
2020-06-16,39.680000,40.119999,39.680000,39.965000,39.965000,58
2020-06-17,40.310001,40.330002,40.099998,40.345001,40.345001,904
2020-06-18,40.459999,40.470001,40.400002,40.564999,40.564999,207
2020-06-19,40.750000,41.119999,40.750000,41.044998,41.044998,36
2020-06-22,41.150002,41.220001,41.150002,41.314999,41.314999,228
2020-06-23,41.849998,42.459999,41.700001,41.849998,41.849998,627
2020-06-24,41.340000,41.340000,41.340000,41.125000,41.125000,218
2020-06-25,41.450001,41.450001,41.450001,41.535000,41.535000,20
2020-06-26,41.583752,41.832481,41.230000,41.445000,41.445000,906
2020-06-29,41.900002,42.029999,41.454460,41.884998,41.884998,2686
2020-06-30,41.740002,41.799999,41.610001,41.660000,41.660000,858
2020-07-01,41.667591,41.680000,41.667591,41.465000,41.465000,288
2020-07-02,42.200001,42.781090,42.200001,42.395000,42.395000,494
2020-07-03,43.020000,43.500000,43.020000,43.174999,43.174999,8403
2020-07-06,44.310001,44.720001,44.139999,44.705002,44.705002,7122
2020-07-07,45.189999,45.189999,44.480000,45.220001,45.220001,874
2020-07-08,45.330002,45.680000,45.180000,44.750000,44.750000,1024
2020-07-09,45.290001,45.730000,45.290001,45.070000,45.070000,762
2020-07-10,45.500000,45.799999,45.480000,45.799999,45.799999,489
2020-07-13,46.349998,46.630001,46.250000,46.529999,46.529999,2067
2020-07-14,45.439999,45.549999,44.750000,45.305000,45.305000,761
2020-07-15,45.689999,45.930000,45.669682,45.570000,45.570000,1146
2020-07-16,44.860001,45.410000,44.830002,44.985001,44.985001,2673
2020-07-17,45.529999,45.529999,45.529999,45.529999,45.529999,0
2020-07-20,45.639999,45.720001,45.639999,46.095001,46.095001,1158
2020-07-21,47.049999,47.049999,46.660000,46.549999,46.549999,585
2020-07-22,46.880001,47.089149,46.430000,46.830002,46.830002,871
2020-07-23,47.320000,47.400002,47.107330,47.040001,47.040001,1344
2020-07-24,45.920849,46.072182,45.779999,45.994999,45.994999,681
2020-07-27,46.599998,47.060001,46.599998,46.935001,46.935001,508
2020-07-28,47.419998,47.520000,47.000000,47.215000,47.215000,4248
2020-07-29,47.099998,47.139999,47.020000,47.215000,47.215000,901
2020-07-30,47.580002,48.799999,46.930000,48.619999,48.619999,4778
2020-07-31,49.000000,49.090000,48.369999,48.095001,48.095001,580
2020-08-03,49.029999,49.950001,48.830002,49.785000,49.785000,2911
2020-08-04,50.150002,50.265968,49.959999,49.919998,49.919998,1132
2020-08-05,50.759998,51.279999,50.520000,51.119999,51.119999,2268
2020-08-06,50.650002,51.070000,50.230000,50.430000,50.430000,1312
2020-08-07,51.000000,51.322418,50.549999,51.115002,51.115002,1885
2020-08-10,51.349998,51.529999,50.669998,51.130001,51.130001,4578
2020-08-11,50.849998,51.040001,50.840000,50.889999,50.889999,1241
2020-08-12,50.820000,50.970001,50.430000,50.825001,50.825001,1409
2020-08-13,50.779999,50.779999,50.430000,50.689999,50.689999,1745
2020-08-14,50.430000,50.939999,50.169998,50.505001,50.505001,854
2020-08-17,51.090000,51.520000,50.619999,51.459999,51.459999,8279
2020-08-18,51.810001,51.860001,51.110001,51.285000,51.285000,1377
2020-08-19,51.570000,51.791779,51.200001,51.709999,51.709999,1244
2020-08-20,51.009998,51.139999,50.919998,50.865002,50.865002,1720
2020-08-21,50.930000,51.380001,50.930000,51.235001,51.235001,1135
2020-08-24,51.939999,52.090000,50.930000,51.755001,51.755001,1474
2020-08-25,51.799999,52.060001,51.500000,51.404999,51.404999,929
2020-08-26,51.669998,51.799999,51.459999,51.709999,51.709999,219
2020-08-27,51.439999,51.660000,51.340000,51.230000,51.230000,1262
